"Factory Name,Country,City,Product Specialties,Materials Handled,Minimum Order Quantity (MOQ),Price Per Unit,Payment Terms,Standard Lead Time,Peak Season Lead Time,Max Monthly Capacity,Sample Lead Time,Certifications,Quality Control Processes,Past Clients,Nearest Port,Labor Practices,Labor Cost,Number of Workers,Year Established,Factory Size,Languages Spoken,Customization Capabilities,Contact Name,Contact Email,Contact Phone,Notes,"																									
"VIET THINH GARMENT JOINT STOCK COMPANY,Vietnam,HO CHI MINH,Casualwear,""Cotton, viscose"",400,$3.80 ,T/T,30 days,40 days,""100,000"",5 days,ISO 9001,Internal + external,Local brands,Cat Lai Port,Standard VN labor,$1.10 ,600,2005,Medium,""Vietnamese, English"",ODM,Tran T.,contact@vietthinh.vn,-12345622,,"																									
"PT. Feng Tay Indonesia Enterprises,Indonesia,Bandung,Running shoes,""Rubber, mesh"",800,$5.80 ,T/T,35 days,50 days,""700,000"",6 days,ISO 14001,External audit,Puma,Port of Jakarta,Standard,$1.00 ,3000,1995,Large,""Bahasa, English"",OEM,Budi A.,budi.a@fengtay.com,-9876503,,"																									
"""Nantong Golden Yuelai Gym Equipment Co., Ltd"",China,Haimen,Fitness gear,""Steel, plastic"",100,$12.00 ,T/T,40 days,60 days,""30,000"",10 days,CE,QA team,Domestic brands,Shanghai Port,Compliant,$3.50 ,200,2012,Medium,Mandarin,ODM,Zhao M.,sales@goldenyuelai.cn,-8889315,,"																									
"""Haivina Co., Ltd."",Vietnam,Hai Duong province,""Gloves, sports gear"",""Polyester, foam"",300,$4.00 ,T/T,28 days,40 days,""50,000"",7 days,ISO 9001,Internal QC,Export markets,Hai Phong Port,Compliant,$1.05 ,350,2011,Medium,""Vietnamese, English"",Yes,Le T.,info@haivina.com,-1234703,,"																									
"Hoosier Manufacturing - HM4,Guatemala,Bodegas GC,Apparel,Cut and sew garments,""Cotton, Polyester"",300 pcs,$3.80 ,""T/T 30% deposit, 70% before shipping"",25 days,35 days,""50,000 pcs"",7 days,WRAP,In-line + final inspection,Walmart,Puerto Quetzal,Standard wage practices,$1.35/hr,180,2008,Medium,""Spanish, English"",Yes,Jose Martinez,jose.m@hmfg.com,+502 4567 1234,"																									
"""FASHION GARMENTS 2 CO., LTD. - TAN PHU BRANCH"",Vietnam,Tan Phu,Apparel,Knits and wovens,""Cotton, Spandex, Rayon"",500 pcs,$3.20 ,T/T,20 days,30 days,""70,000 pcs"",10 days,""WRAP, ISO 9001"",AQL 2.5,H&M,Cat Lai Port,Fair labor compliance,$1.20/hr,400,2005,Large,""Vietnamese, English"",Yes,Tran Van Hung,hung@fashiongarments.vn,+84 28 3927 5678,"																									
"ANNIC II S.A.,Nicaragua,Masatepe,Apparel,Basic tops and bottoms,""Cotton, Cotton blends"",200 pcs,$3.00 ,50/50 upfront/balance,18 days,25 days,""40,000 pcs"",7 days,WRAP,Visual + Random AQL,Fruit of the Loom,Puerto Corinto,Standard wage,$1.05/hr,150,2011,Small,Spanish,Limited,Carlos Ruiz,cruiz@annic2.com.ni,+505 2270 8989,"																									
"""FASHION GARMENTS 2 CO., LTD"",Vietnam,Bien Hoa,Apparel,""Knits, Polos, Woven shirts"",""Cotton, Modal"",600 pcs,$3.50 ,T/T or L/C,22 days,30 days,""90,000 pcs"",8 days,""WRAP, BSCI"",Inline QA team,Target,Cai Mep Port,Certified compliant,$1.20/hr,500,2002,Large,""Vietnamese, English"",Yes,Nguyen Thi Lan,lan.nguyen@fg2.vn,+84 251 3890 000,"																									
"PT. Grand Best Indonesia,Indonesia,SEMARANG,Apparel,Casual & sportswear,""Cotton, Polyester"",350 pcs,$3.10 ,T/T,20 days,30 days,""60,000 pcs"",6 days,SEDEX,Inline + final QC,Uniqlo,Tanjung Emas,General local standards,$1.00/hr,300,2010,Medium,""Bahasa Indonesia, English"",Yes,Rudi Hartono,rudi.h@grandbest.co.id,+62 24 7602345,"																									
"""ENPING E-MART ENTERPRISE CO., LTD.,"",China,Enping City,Footwear,""Flip-flops, sandals"",""EVA, Rubber"",""1,000 pairs"",$2.10 ,FOB via L/C,15 days,20 days,""120,000 pairs"",5 days,BSCI,Durability & adhesion test,Carrefour,Shenzhen,Standard Chinese practice,$2.30/hr,350,2000,Large,""Mandarin, Cantonese, English"",Yes,Liang Wei,wei.liang@emart.cn,+86 750 7799 112,"																									
"Chang Tai Song Lin Woven Belt Co. LTD,China,Zhang Zhou,Apparel,Woven belts & trims,""Polyester, Cotton blends"",300 pcs,$1.20 ,EXW,12 days,18 days,""30,000 pcs"",5 days,Oeko-Tex,Manual inspection,OEM only,Xiamen,Standard labor,$2.20/hr,100,2009,Small,Mandarin,Yes,Chen Xiaohui,chen.xh@songlin.cn,+86 596 2356890,"																									
"SHAN BEEN JEOU INDUSTRIAL CO LTD (TAIWAN),Taiwan,Taichung,Footwear,Performance shoes,""TPU, Mesh"",800 pairs,$5.60 ,T/T,25 days,35 days,""60,000 pairs"",6 days,ISO 9001,""Adhesion, pull test"",Asics,Kaohsiung,Fair labor certified,$4.20/hr,200,1995,Medium,""Mandarin, English"",Yes,Ko Wen-Liang,ko.wl@shanbeen.com.tw,+886 4 2321 3345,"																									
"""YKK VIETNAM CO., LTD"",Vietnam,Nhon Trach,Apparel,Zippers and fasteners,""Metal, Nylon"",N/A,$0.05/unit,Net 30,15 days,20 days,5M units,5 days,ISO 14001,Auto QA + visual check,YKK Japan,Cat Lai,Compliant wages,$1.20/hr,1200,1998,Large,""Vietnamese, Japanese, English"",Yes,Takeshi Yamamoto,tak.yamamoto@ykk.com.vn,+84 251 3567890,"																									
"""Qingdao Qien Sporting Goods Co.,Ltd"",China,Qingdao,Equipment,Sports equipment,""Plastic, Rubber, Nylon"",500 units,$4.80 ,T/T,18 days,25 days,""40,000 units"",6 days,ISO 9001,Strength & safety checks,Decathlon,Qingdao Port,Local average,$2.40/hr,250,2006,Medium,""Mandarin, English"",Yes,Wang Hui,hui.wang@qiensports.cn,+86 532 8899 3344,"																									
"""YieChang Industrial Co., Ltd."",Taiwan,Taichung,Equipment,,,,,,,,,,,,,,,16,,,,,,,,,"																									
"GOLD LONG JOHN (INDONESIA),Indonesia,Kecamatan Batujajar,Footwear,,,,,,,,,,,,,,,297,,,,,,,,,"																									
"PT. Gelindo Garmentama,Indonesia,Bandung,Apparel,,,,,,,,,,,,,,,2079,,,,,,,,,"																									
"RS/Tupa Ind. De Plastico Ltda,Brazil,Novo Hamburgo,Footwear,,,,,,,,,,,,,,,175,,,,,,,,,"																									
"""Chuzhou Korrun Future Luggage Products Co., Ltd"",China,Chuzhou,Equipment,,,,,,,,,,,,,,,651,,,,,,,,,"																									
"""Pro Kingtex Vietnam Co., Ltd"",Vietnam,HO CHI MINH CITY,Apparel,,,,,,,,,,,,,,,2149,,,,,,,,,"																									
"Nan Yang Garment,Thailand,Ladyao Nakhonsawan,Apparel,,,,,,,,,,,,,,,886,,,,,,,,,"																									
"PT Batang Apparel Indonesia,Indonesia,Batang,Apparel,,,,,,,,,,,,,,,2604,,,,,,,,,"																									
"BAIKSAN (CHINA),China,Dongguan,Footwear,,,,,,,,,,,,,,,160,,,,,,,,,"																									
"R. A. INTERTRADING S. A.,Argentina,CAPITAL FEDERAL,Apparel,,,,,,,,,,,,,,,810,,,,,,,,,"																									
"Fairway Enterprises Company Limited (India Branch),India,Krishnagiri,Footwear,,,,,,,,,,,,,,,6900,,,,,,,,,"																									
"TKG TAEKWANG VINA JOINT STOCK COMPANY BRANCH 2,Vietnam,Bien Hoa,Footwear,,,,,,,,,,,,,,,10593,,,,,,,,,"																									
"PMI Joinease plastic & metal products,China,Hui Zhou,Equipment,,,,,,,,,,,,,,,1170,,,,,,,,,"																									
"TKG ECO MATERIAL SYNTHETIC (VIETNAM),Vietnam,Tay Ninh,Footwear,,,,,,,,,,,,,,,427,,,,,,,,,"																									
"""LI CHENG ENTERPRISE VIET NAM CO., LTD"",Vietnam,Bien Hoa,Footwear,,,,,,,,,,,,,,,87,,,,,,,,,"																									
"Ningbo Shenzhou Knitting Co. Ltd,China,Ningbo,Apparel,,,,,,,,,,,,,,,2423,,,,,,,,,"																									
"Southern Apparel Contractors S.A. The Arena,Honduras,San Pedro Sula,Apparel,,,,,,,,,,,,,,,5413,,,,,,,,,"																									
"""JIAXING KANAAN BAG R&D CO.,LTD"",China,Jiaxiang,Equipment,,,,,,,,,,,,,,,121,,,,,,,,,"																									
"GB LIGHT CO LTD,South Korea,Gangseo Gu,Footwear,,,,,,,,,,,,,,,109,,,,,,,,,"																									
"""AROMA SUCCESS GARMENT CO., LTD"",Cambodia,Phnom Penh,Apparel,,,,,,,,,,,,,,,1320,,,,,,,,,"																									
"RJ Liebe Athletic Lettering Co.,USA,Chesterfield,Apparel,,,,,,,,,,,,,,,22,,,,,,,,,"																									
"Redwall,USA,Oak Creek,Apparel,,,,,,,,,,,,,,,148,,,,,,,,,"																									
"Ortholite India Pvt Ltd.,India,AMBUR,Footwear,,,,,,,,,,,,,,,361,,,,,,,,,"																									
"""JiangSu HongBao Sporting Goods Co., Ltd."",China,HuaiAn,Equipment,,,,,,,,,,,,,,,410,,,,,,,,,"																									
"SAMBU FINE CHEMICAL CO LTD (VIETNAM),Vietnam,Tan Thanh Commune Dong Xoai City,Footwear,,,,,,,,,,,,,,,251,,,,,,,,,"																									
"""Jiangsu Asian Sourcing Headwear MFG. CO., Ltd"",China,Huai An,Apparel,,,,,,,,,,,,,,,953,,,,,,,,,"																									
"Regent Garment Factory Ltd ,Vietnam,Hai Duong,Apparel,,,,,,,,,,,,,,,1715,,,,,,,,,"																									
"MAS KREEDA  Vaanavil ,Sri Lanka,Kilinochchi,Apparel,,,,,,,,,,,,,,,1808,,,,,,,,,"																									
"""Changzhou Qingqing Knitted Textile Co., Ltd."",China,Changzhou,Apparel,,,,,,,,,,,,,,,113,,,,,,,,,"																									
"AHP APPARELS PVT.LTD. UNIT 61,India,""SHIKARIPURA, SHIVAMOGGA"",Apparel,,,,,,,,,,,,,,,1573,,,,,,,,,"																									
"PT Lucky Textile Semarang Demak,Indonesia,Demak,Apparel,,,,,,,,,,,,,,,1672,,,,,,,,,"																									
"HUBEI TOP EAGLE GARMENT LTD.,China,Songzi Hubei,Apparel,,,,,,,,,,,,,,,228,,,,,,,,,"																									
"Style Textile (Pvt) Limited (QIE),Pakistan,Lahore,Apparel,,,,,,,,,,,,,,,3066,,,,,,,,,"																									
"SHINTA WOOSUNG PT (INDONESIA),Indonesia,Serang,Footwear,,,,,,,,,,,,,,,246,,,,,,,,,"																									
"LELABPLUS,France,Ivry sur Seine,Apparel,,,,,,,,,,,,,,,13,,,,,,,,,"																									
"""Guangdong Glory textile Enterprise Co., Ltd."",China,Shantou,Footwear,,,,,,,,,,,,,,,200,,,,,,,,,"																									
"""DONGGUAN JINGSHENG GARMENTS CO.,LTD"",China,Dongguan,Apparel,,,,,,,,,,,,,,,276,,,,,,,,,"																									
"SP Apparel Inc.,Canada,St-Hyacinthe,Apparel,,,,,,,,,,,,,,,255,,,,,,,,,"																									
"You Young,South Korea,Busan,Footwear,,,,,,,,,,,,,,,137,,,,,,,,,"																									
"ADORA FOOTWEAR LIMITED,Vietnam,Ninh Binh Province,Footwear,,,,,,,,,,,,,,,7994,,,,,,,,,"																									
"League Optical(Zhongshan) Workshop Limited,China,Zhongshan,Equipment,,,,,,,,,,,,,,,63,,,,,,,,,"																									
"""Oregon Screen Impressions, Inc."",USA,Portland,Apparel,,,,,,,,,,,,,,,101,,,,,,,,,"																									
"""SHENZHEN PENGYIFA INDUSTRIAL CO, LTD"",China,SHENZHEN GUANGMING DISTRICT,Apparel,,,,,,,,,,,,,,,45,,,,,,,,,"																									
"""ZheJiang Clis Fashion Co., Ltd."",China,Hangzhou,Apparel,,,,,,,,,,,,,,,42,,,,,,,,,"																									
"TNG Investment and Trading JSC - Dai Tu Garment Branch,Vietnam,Thai Nguyen,Apparel,,,,,,,,,,,,,,,1873,,,,,,,,,"																									
"HUAFENG HAPTIC,China,Putian,Footwear,,,,,,,,,,,,,,,92,,,,,,,,,"																									
"""Zao Zhuang RuiXing Shoes Co., Ltd"",China,Zaozhuang City,Footwear,,,,,,,,,,,,,,,1251,,,,,,,,,"																									
"TRIMCO GROUP (ZHEJIANG) CO LTD,China,Yu Yao City,Apparel,,,,,,,,,,,,,,,310,,,,,,,,,"																									
"""HI-TECH APPAREL CO.,LTD. (SUPANBURI BRANCH)"",Thailand,Suphanburi,Apparel,,,,,,,,,,,,,,,416,,,,,,,,,"																									
"""YongZhou Kaixiang Shoetown Footwear Co., Ltd. NOT A FINISHED GOODS FACILITY"",China,Yongzhou,Footwear,,,,,,,,,,,,,,,1065,,,,,,,,,"																									
"Blue Ridge Designs LLC,USA,HILLSVILLE,Apparel,,,,,,,,,,,,,,,70,,,,,,,,,"																									
"""Brandix Apparel Solutions (Pvt) Limited – Essentials, Batticaloa"",Sri Lanka,Batticaloa,Apparel,,,,,,,,,,,,,,,2998,,,,,,,,,"																									
"FOOTMARK CAMBODIA CORPORATION,Cambodia,Phnom Penh,Apparel,,,,,,,,,,,,,,,133,,,,,,,,,"																									
"Vietnam Weilina Footwear Co. Ltd,Vietnam,Yen Dinh District,Footwear,,,,,,,,,,,,,,,5751,,,,,,,,,"																									
"SEYANG CORPORATION VIETNAM,Vietnam,KIMBANG DISTRICT,Apparel,,,,,,,,,,,,,,,380,,,,,,,,,"																									
"""SeoHeung Co., Ltd. (3D Printer Center)"",South Korea,Busan,Footwear,,,,,,,,,,,,,,,48,,,,,,,,,"																									
"Fanatics Licensed Sports Group,USA,Easton,Apparel,,,,,,,,,,,,,,,512,,,,,,,,,"																									
"""All Wells International Co., Ltd."",Vietnam,Phu My,Footwear,,,,,,,,,,,,,,,3025,,,,,,,,,"																									
"Germton Industrial Company Ltd.,Vietnam,Huong An Town,Apparel,,,,,,,,,,,,,,,2967,,,,,,,,,"																									
"Fashion Garments Company Limited,Vietnam,TAMKY,Apparel,,,,,,,,,,,,,,,2185,,,,,,,,,"																									
"""HI TECH APPAREL CO LTD, BRANCH 70"",Thailand,Bangkru,Apparel,,,,,,,,,,,,,,,1009,,,,,,,,,"																									
"Tiong Liong Vietnam (ZHONGJU INDUSTRIAL COMPANY),Vietnam,Bau Bang District,Footwear,,,,,,,,,,,,,,,247,,,,,,,,,"																									
"CHI YANG RIBBON,Taiwan,New Taipei,Apparel,,,,,,,,,,,,,,,73,,,,,,,,,"																									
"HUNG LONG GARMENT AND SERVICE JOINT STOCK COMPANY,Vietnam,MY HAO,Apparel,,,,,,,,,,,,,,,2000,,,,,,,,,"																									
"""Nantong Nafung Gym Equipment Co.,Ltd"",China,Nantong,Equipment,,,,,,,,,,,,,,,94,,,,,,,,,"																									
"MAXIM LABEL & PACKAGING (INDIA) PVT LTD,India,Bangalore,Apparel,,,,,,,,,,,,,,,137,,,,,,,,,"																									
"Trischel Fabric (PVT) Ltd,Sri Lanka,Thulhiriya,Apparel,,,,,,,,,,,,,,,1069,,,,,,,,,"																									
"STRETCHLINE,Sri Lanka,Malwana,Apparel,,,,,,,,,,,,,,,2589,,,,,,,,,"																									
"""Yegin Industry (Vietnam) Co., Ltd"",Vietnam,Tan Phuoc District,Equipment,,,,,,,,,,,,,,,711,,,,,,,,,"																									
"""ECLAT TEXTILE CO., LTD. - DA YUAN FACTORY"",Taiwan,Taoyuan,Apparel,,,,,,,,,,,,,,,324,,,,,,,,,"																									
"BRANDIX APPAREL INDIA(P) LTD,India,Visakhapatnam,Apparel,,,,,,,,,,,,,,,3647,,,,,,,,,"																									
"Tai Wah Garments Industry Sdn Bhd Kulai Jaya,Malaysia,Johor Darul Takzim,Apparel,,,,,,,,,,,,,,,1267,,,,,,,,,"																									
"Vietnam Pou Sung Co. Ltd.,Vietnam,TRANG BOM,Footwear,,,,,,,,,,,,,,,15375,,,,,,,,,"																									
"DASS ELDORADO SRL,Argentina,ELDORADO,Footwear,,,,,,,,,,,,,,,233,,,,,,,,,"																									
"PT KMK Global Sports / K1,Indonesia,Tangerang,Footwear,,,,,,,,,,,,,,,9338,,,,,,,,,"																									
"""JOV GARMENT ACCESSORIAL MATERIAL CO., LTD"",China,Songjiang,Apparel,,,,,,,,,,,,,,,113,,,,,,,,,"																									
"""Kunshan Sabrina Clothes Making Co., Ltd."",China,Kunshan,Apparel,,,,,,,,,,,,,,,860,,,,,,,,,"																									
"Celeritas Manufacturing S.A. de C.V.,El Salvador,SOYAPANGO,Apparel,,,,,,,,,,,,,,,1456,,,,,,,,,"																									
"HONSIN APPAREL SDN. BHD.,Malaysia,BATU PAHAT,Apparel,,,,,,,,,,,,,,,915,,,,,,,,,"																									
"MAS KREEDA Balangoda ,Sri Lanka,Balangoda,Apparel,,,,,,,,,,,,,,,1180,,,,,,,,,"																									
"Dewhirst Cambodia,Cambodia,Phnom Penh,Apparel,,,,,,,,,,,,,,,2470,,,,,,,,,"																									
"Jade Textile Cairo,Egypt,10th of Ramadan,Apparel,,,,,,,,,,,,,,,3925,,,,,,,,,"																									
"""Zhuji Hengtai Knitting & Textile Co., Ltd."",China,Zhuji,Apparel,,,,,,,,,,,,,,,197,,,,,,,,,"																									
"EAGLE NICE JINGMEN GARMENTS CO LTD,China,Jingmen,Apparel,,,,,,,,,,,,,,,735,,,,,,,,,"																									
"PT SELALU CINTA INDONESIA,Indonesia,SALATIGA,Footwear,,,,,,,,,,,,,,,13988,,,,,,,,,"																									
"W.S. Calcados Ltda.,Brazil,Nova Petropolis,Footwear,,,,,,,,,,,,,,,82,,,,,,,,,"																									
"Sidney Apparels LLC,Jordan,Aqaba,Apparel,,,,,,,,,,,,,,,1789,,,,,,,,,"																									
"""E-Top (Vietnam) Co.,Ltd"",Vietnam,Ba Ria-Vung Tau,Apparel,,,,,,,,,,,,,,,2876,,,,,,,,,"																									
"Delta Alfa Corap Ve Tekstil Sanayi Tic Ltd Sti,Turkey,Duzce,Equipment,,,,,,,,,,,,,,,766,,,,,,,,,"																									
"DESTRO PAOLO SPA,Italy,PD,Apparel,,,,,,,,,,,,,,,145,,,,,,,,,"																									
"Zhuji Hengan Socks Co Ltd,China,zhuji,Apparel,,,,,,,,,,,,,,,120,,,,,,,,,"																									
"""FREETREND INDUSTRIAL (VIETNAM) CO., LTD"",Vietnam,Thu Duc,Footwear,,,,,,,,,,,,,,,13438,,,,,,,,,"																									
"Hi-Tech Apparel Co. Ltd.,Thailand,Bangkok,Apparel,,,,,,,,,,,,,,,1316,,,,,,,,,"																									
"SHAHI EXPORTS PVT LTD,India,SHIVAMOGGGA,Apparel,,,,,,,,,,,,,,,1711,,,,,,,,,"																									
"""Qingdao Licheng Health Technology Co., Ltd."",China,Qingdao,Equipment,,,,,,,,,,,,,,,40,,,,,,,,,"																									
"NINGBO SHENZHOU KNITTING CO. LTD. (PRINTING MILL & MC),China,Ningbo,Apparel,,,,,,,,,,,,,,,639,,,,,,,,,"																									
"ISA INDUSTRIAL CO LTD (HESHAN) (CHINA),China,Heshan,Footwear,,,,,,,,,,,,,,,550,,,,,,,,,"																									
"""Robinson Manufacturing Company, Dayton"",USA,Dayton,Apparel,,,,,,,,,,,,,,,58,,,,,,,,,"																									
"INJEXTECH INC.,Taiwan,Tainan,Equipment,,,,,,,,,,,,,,,140,,,,,,,,,"																									
"""DONGJIN TEXTILE VINA Co., Ltd "",Vietnam,Dong Nai Province,Footwear,,,,,,,,,,,,,,,440,,,,,,,,,"																									
"Dah Jeng Embroidery,Taiwan,New Taipei City,Apparel,,,,,,,,,,,,,,,87,,,,,,,,,"																									
"PAIHO (VIETNAM),Vietnam,Ho Chi Minh City,Footwear,,,,,,,,,,,,,,,3097,,,,,,,,,"																									
"Tower Garments (London) Ltd,United Kingdom,ENFIELD,Apparel,,,,,,,,,,,,,,,90,,,,,,,,,"																									
"RIETVELD SERIGRAFIE BV,Netherlands,Zoeterwoude Rijndijk,Apparel,,,,,,,,,,,,,,,31,,,,,,,,,"																									
"PRIME ASIA (CHINA),China,""Dongguan,Guangdong"",Footwear,,,,,,,,,,,,,,,878,,,,,,,,,"																									
"ChangShin Inc.,South Korea,Busan,Footwear,,,,,,,,,,,,,,,983,,,,,,,,,"																									
"""Yantai NE Apparel CO.,LTD"",China,Yantai,Apparel,,,,,,,,,,,,,,,783,,,,,,,,,"																									
"Beijing Our Clothing and Apparel Ltd,China,BeiJing,Apparel,,,,,,,,,,,,,,,5,,,,,,,,,"																									
"BAIKSAN (VIETNAM),Vietnam,Binh Duong,Footwear,,,,,,,,,,,,,,,343,,,,,,,,,"																									
"Jay Jay Mills Lanka (Pvt) Ltd - Expansion Unit T01,Sri Lanka,Trincomalee,Apparel,,,,,,,,,,,,,,,720,,,,,,,,,"																									
"Evergreen Apparel Mfg.,USA,Hillsboro,Apparel,,,,,,,,,,,,,,,21,,,,,,,,,"																									
"""FORMOSA TAFFETA DONG NAI CO., LTD."",Vietnam,Nhon Trach District,Apparel,,,,,,,,,,,,,,,1116,,,,,,,,,"																									
"SFO Apparel Inc. (Sewing & Cutting),USA,Brisbane,Apparel,,,,,,,,,,,,,,,57,,,,,,,,,"																									
"YKK Taiwan Chung Li 2nd Factory,Taiwan,Taoyuan,Footwear,,,,,,,,,,,,,,,1224,,,,,,,,,"																									
"""Longhui Stella Footwear Co., Ltd"",China,Shaoyang City,Footwear,,,,,,,,,,,,,,,876,,,,,,,,,"																									
"WILL DER,Argentina,Ricardo Rojas,Apparel,,,,,,,,,,,,,,,182,,,,,,,,,"																									
"Huaian Yuantong Headwear Mfg Co Ltd,China,HUAI AN,Apparel,,,,,,,,,,,,,,,654,,,,,,,,,"																									
"BODYLINE PVT LIMITED,Sri Lanka,HORANA,Apparel,,,,,,,,,,,,,,,5552,,,,,,,,,"																									
"BUSINESS LOCATION IN VUNG LIEM - TY XUAN COMPANY LIMITED,Vietnam,VUNG LIEM DISTRICT,Footwear,,,,,,,,,,,,,,,2123,,,,,,,,,"																									
"Milteks Tekstil Sanayi ve Ticaret A S,Turkey,Istanbul,Apparel,,,,,,,,,,,,,,,167,,,,,,,,,"																									
"SUPER KNITTING CAMBODIA,Cambodia,Takeo,Apparel,,,,,,,,,,,,,,,157,,,,,,,,,"																									
"FITA TEKSTIL KONF.LTD.STI,Turkey,Bursa,Apparel,,,,,,,,,,,,,,,344,,,,,,,,,"																									
"PT. CHING LUH INDONESIA,Indonesia,Cikupa,Footwear,,,,,,,,,,,,,,,8982,,,,,,,,,"																									
"""DONG SHIN VINA CO.,LTD"",Vietnam,Trang Bom,Footwear,,,,,,,,,,,,,,,105,,,,,,,,,"																									
"""G&G Outfitters, Inc."",USA,Lanham,Apparel,,,,,,,,,,,,,,,312,,,,,,,,,"																									
"""Xiamen Expanding Industrial Co., Ltd"",China,Xiamen,Apparel,,,,,,,,,,,,,,,65,,,,,,,,,"																									
"""Zhijie Footwear Technical Service (Zhongshan) CO.,Ltd"",China,Zhongshan,Footwear,,,,,,,,,,,,,,,471,,,,,,,,,"																									
"""ZHANGJIAJIE EXCELLENCE SPORT PRODUCTS CO., LTD."",China,Zhangjiajie,Equipment,,,,,,,,,,,,,,,230,,,,,,,,,"																									
"VINH LONG FOOTWEAR CO LTD,Vietnam,VINH LONG PROVINCE,Footwear,,,,,,,,,,,,,,,9150,,,,,,,,,"																									
"Brandix Apparel Solutions (PVT) LTD,Sri Lanka,Rambukkana,Apparel,,,,,,,,,,,,,,,3032,,,,,,,,,"																									
"PT PAXAR INDONESIA (AVERY DENNISON GROUP),Indonesia,Bekasi,Footwear,,,,,,,,,,,,,,,404,,,,,,,,,"																									
"CONG TIEN GARMENT JOINT STOCK COMPANY,Vietnam,Go Cong,Apparel,,,,,,,,,,,,,,,1329,,,,,,,,,"																									
"""KITAI CO., LTD"",Japan,kashiba,Apparel,,,,,,,,,,,,,,,77,,,,,,,,,"																									
"Ramatex Printing Garment (Suzhou) Ltd,China,Suzhou,Apparel,,,,,,,,,,,,,,,570,,,,,,,,,"																									
"PT.WONEEL MIDAS LEATHERS,Indonesia,Gunung kidul,Equipment,,,,,,,,,,,,,,,1324,,,,,,,,,"																									
"DAERIM TEXTILE CO LTD (KOREA),South Korea,Busan,Footwear,,,,,,,,,,,,,,,75,,,,,,,,,"																									
"""Taichung Shuihing Label Weaving Co., Ltd."",Taiwan,Taichung,Apparel,,,,,,,,,,,,,,,62,,,,,,,,,"																									
"PT Tong Hong Tannery,Indonesia,Kabupaten Serang,Footwear,,,,,,,,,,,,,,,287,,,,,,,,,"																									
"""Yuan Ling Knitting Industrial CO., LTD."",Taiwan,Changhua City,Footwear,,,,,,,,,,,,,,,213,,,,,,,,,"																									
"""Fashion Garments 2 Co., Ltd - Xuan Tay"",Vietnam,Cam My District,Apparel,,,,,,,,,,,,,,,686,,,,,,,,,"																									
"""Fujian Xingxun New Materials Technology Co., Ltd."",China,QUANZHOU CITY,Footwear,,,,,,,,,,,,,,,1500,,,,,,,,,"																									
"""Vung Tau Orient Co., Ltd - unit 02"",Vietnam,Chau Duc District,Equipment,,,,,,,,,,,,,,,2415,,,,,,,,,"																									
"NICE APPAREL COMPANY LIMITED,Thailand,Khonkaen,Apparel,,,,,,,,,,,,,,,716,,,,,,,,,"																									
"PT Chang Shin Indonesia,Indonesia,Karawang,Footwear,,,,,,,,,,,,,,,2340,,,,,,,,,"																									
"Branch of Thuan Phuong Embroideries Garments Company Limited - Thuan Phuong Long An Factory,Vietnam,Can Duoc,Apparel,,,,,,,,,,,,,,,2353,,,,,,,,,"																									
"""JIANGSU NINGSHENG GARMENT CO.,LTD   "",China,WUXI,Apparel,,,,,,,,,,,,,,,73,,,,,,,,,"																									
"GILDAN TEXTILES DE SULA S DE R L RIO NANCE 6,Honduras,Choloma,Apparel,,,,,,,,,,,,,,,1172,,,,,,,,,"																									
"""Worldon Vietnam Co., Ltd."",Vietnam,Ho Chi Minh,Apparel,,,,,,,,,,,,,,,7951,,,,,,,,,"																									
"""HUIZHOU YANGMING INDUSTRIAL CO., LTD."",China,HuiZhou,Apparel,,,,,,,,,,,,,,,60,,,,,,,,,"																									
"Jade textile Ismailia S.A.E,Egypt,Ismailia,Apparel,,,,,,,,,,,,,,,3731,,,,,,,,,"																									
"""Thuan Phuong Embroideries Garments Co., Ltd."",Vietnam,Ho Chi Minh City,Apparel,,,,,,,,,,,,,,,1238,,,,,,,,,"																									
"FAR EASTERN,Taiwan,Taoyuan,Apparel,,,,,,,,,,,,,,,273,,,,,,,,,"																									
"Eren Perakende ve Tekstil AS (Corlu),Turkey,Ergene,Apparel,,,,,,,,,,,,,,,74,,,,,,,,,"																									
"PT Dayup Indo,Indonesia,JAKARTA,Equipment,,,,,,,,,,,,,,,1298,,,,,,,,,"																									
"Marchon Italia Srl a SU,Italy,Alpago,Equipment,,,,,,,,,,,,,,,302,,,,,,,,,"																									
"""Hi-Tech Apparel Cambodia Co., Ltd."",Cambodia,Poipet,Apparel,,,,,,,,,,,,,,,2784,,,,,,,,,"																									
"NV Apparel Company Limited,Vietnam,An Giang,Apparel,,,,,,,,,,,,,,,1982,,,,,,,,,"																									
"""ECLAT FABRIC CO., LTD."",Vietnam,Ba Ria-Vung Tau,Apparel,,,,,,,,,,,,,,,844,,,,,,,,,"																									
"""COSMO VIETNAM CO.,LTD"",Vietnam,Duc Hoa Dist,Footwear,,,,,,,,,,,,,,,155,,,,,,,,,"																									
"UN-AVAILABLE CO. LTD,Vietnam,Ho Chi Minh,Apparel,,,,,,,,,,,,,,,641,,,,,,,,,"																									
"PETTENATI CENTRO AMERICA S.A. DE C.V.,El Salvador,Coatepeque,Apparel,,,,,,,,,,,,,,,950,,,,,,,,,"																									
"VEGA BALLS MANUFACTURING,Thailand,Mueang Samut Prakan District,Equipment,,,,,,,,,,,,,,,282,,,,,,,,,"																									
